dataset	model	run	windows_size	strategy	mask_ratio	epochs	learning_rate	batch	precision	recall	f1
wnut_17	FacebookAI/roberta-base	1	3	windows	0.5	7	3e-05	16	0.6802631578947368	0.47914735866543096	0.5622620989668298
wnut_17	FacebookAI/roberta-base	2	3	windows	0.5	7	3e-05	16	0.6696542893725992	0.484708063021316	0.5623655913978494
wnut_17	FacebookAI/roberta-base	1	3	windows	0.6	7	3e-05	16	0.7017045454545454	0.4578313253012048	0.554122265844083
wnut_17	FacebookAI/roberta-base	2	3	windows	0.6	7	3e-05	16	0.6987788331071914	0.4772937905468026	0.5671806167400881
wnut_17	FacebookAI/roberta-base	1	3	windows	0.7	7	3e-05	16	0.7111436950146628	0.4494902687673772	0.5508233957978422
wnut_17	FacebookAI/roberta-base	2	3	windows	0.7	7	3e-05	16	0.7093373493975904	0.4365152919369787	0.540447504302926
wnut_17	FacebookAI/roberta-base	1	3	windows	0.8	7	3e-05	16	0.7129629629629629	0.4281742354031511	0.535031847133758
wnut_17	FacebookAI/roberta-base	2	3	windows	0.8	7	3e-05	16	0.6719424460431654	0.432808155699722	0.5264937993235626
wnut_17	FacebookAI/roberta-base	1	3	windows	0.9	7	3e-05	16	0.7340425531914894	0.38368860055607046	0.5039561777236762
wnut_17	FacebookAI/roberta-base	2	3	windows	0.9	7	3e-05	16	0.7430683918669131	0.37256719184430026	0.4962962962962963
wnut_17	FacebookAI/roberta-base	1	3	windows	1.0	7	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/roberta-base	2	3	windows	1.0	7	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/roberta-base	1	3	outside	0.01	7	3e-05	16	0.6461538461538462	0.5060240963855421	0.5675675675675675
wnut_17	FacebookAI/roberta-base	2	3	outside	0.01	7	3e-05	16	0.6906005221932114	0.4902687673772011	0.5734417344173441
wnut_17	FacebookAI/roberta-base	1	3	outside	0.03	7	3e-05	16	0.6687422166874222	0.4976830398517145	0.5706695005313497
wnut_17	FacebookAI/roberta-base	2	3	outside	0.03	7	3e-05	16	0.6683354192740926	0.494902687673772	0.5686900958466453
wnut_17	FacebookAI/roberta-base	1	3	outside	0.05	7	3e-05	16	0.6650185414091471	0.4986098239110287	0.5699152542372881
wnut_17	FacebookAI/roberta-base	2	3	outside	0.05	7	3e-05	16	0.6695869837296621	0.49582947173308617	0.56975505857295
wnut_17	FacebookAI/roberta-base	1	3	outside	0.05	7	3e-05	16	0.6771752837326608	0.4976830398517145	0.5737179487179488
wnut_17	FacebookAI/roberta-base	2	3	outside	0.05	7	3e-05	16	0.6609756097560976	0.5023169601482854	0.5708267509215376
wnut_17	FacebookAI/roberta-base	1	3	outside	0.1	7	3e-05	16	0.6638755980861244	0.5143651529193698	0.5796344647519582
wnut_17	FacebookAI/roberta-base	2	3	outside	0.1	7	3e-05	16	0.6724137931034483	0.5060240963855421	0.5774722369116869
wnut_17	FacebookAI/roberta-base	1	3	outside	0.2	7	3e-05	16	0.6795366795366795	0.4893419833178869	0.5689655172413792
wnut_17	FacebookAI/roberta-base	2	3	outside	0.2	7	3e-05	16	0.6857506361323156	0.4995366079703429	0.5780160857908846
wnut_17	FacebookAI/roberta-base	1	3	outside	0.3	7	3e-05	16	0.6528117359413202	0.494902687673772	0.5629942013705851
wnut_17	FacebookAI/roberta-base	2	3	outside	0.3	7	3e-05	16	0.6748166259168704	0.5115848007414272	0.5819715340010543
wnut_17	FacebookAI/roberta-base	1	3	outside	0.4	7	3e-05	16	0.6492271105826397	0.5060240963855421	0.56875
wnut_17	FacebookAI/roberta-base	2	3	outside	0.4	7	3e-05	16	0.6688396349413298	0.47544022242817424	0.5557963163596966
wnut_17	FacebookAI/roberta-base	1	3	outside	0.5	7	3e-05	16	0.6683870967741935	0.48007414272474513	0.5587918015102481
wnut_17	FacebookAI/roberta-base	2	3	outside	0.5	7	3e-05	16	0.6644474034620506	0.46246524559777574	0.5453551912568306
wnut_17	FacebookAI/roberta-base	1	3	outside	0.6	7	3e-05	16	0.6934210526315789	0.48841519925857274	0.573137574768896
wnut_17	FacebookAI/roberta-base	2	3	outside	0.6	7	3e-05	16	0.6938775510204082	0.4411492122335496	0.5393767705382436
wnut_17	FacebookAI/roberta-base	1	3	outside	0.7	7	3e-05	16	0.7126600284495022	0.4643188137164041	0.5622895622895623
wnut_17	FacebookAI/roberta-base	2	3	outside	0.7	7	3e-05	16	0.7083926031294452	0.46153846153846156	0.5589225589225589
wnut_17	FacebookAI/roberta-base	1	3	outside	0.8	7	3e-05	16	0.7078986587183308	0.4402224281742354	0.5428571428571428
wnut_17	FacebookAI/roberta-base	2	3	outside	0.8	7	3e-05	16	0.6889204545454546	0.4494902687673772	0.5440269209197981
wnut_17	FacebookAI/roberta-base	1	3	outside	0.9	7	3e-05	16	0.7234401349072512	0.39759036144578314	0.513157894736842
wnut_17	FacebookAI/roberta-base	2	3	outside	0.9	7	3e-05	16	0.7240853658536586	0.4402224281742354	0.547550432276657
wnut_17	FacebookAI/roberta-base	1	3	outside	1.0	7	3e-05	16	0.7197802197802198	0.12140871177015755	0.20777160983346551
wnut_17	FacebookAI/roberta-base	2	3	outside	1.0	7	3e-05	16	0.6689655172413793	0.17979610750695088	0.28341855368882396
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.01	5	3e-05	16	0.5915151515151515	0.4522706209453197	0.5126050420168067
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.01	5	3e-05	16	0.6244075829383886	0.48841519925857274	0.548101924076963
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.03	5	3e-05	16	0.6318407960199005	0.47080630213160335	0.5395645246946362
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.03	5	3e-05	16	0.6764705882352942	0.44763670064874883	0.5387618516452873
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.05	5	3e-05	16	0.6418300653594772	0.45505097312326226	0.5325379609544469
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.05	5	3e-05	16	0.6803394625176803	0.4457831325301205	0.5386338185890256
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.05	5	3e-05	16	0.6361355081555834	0.46987951807228917	0.5405117270788913
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.05	5	3e-05	16	0.6815114709851552	0.4680259499536608	0.554945054945055
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.1	5	3e-05	16	0.6575342465753424	0.4448563484708063	0.5306799336650082
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.1	5	3e-05	16	0.6308724832214765	0.4355885078776645	0.5153508771929826
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.2	5	3e-05	16	0.6210790464240903	0.458758109360519	0.5277185501066098
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.2	5	3e-05	16	0.6563380281690141	0.4318813716404078	0.5209614309670207
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.3	5	3e-05	16	0.6511299435028248	0.4272474513438369	0.5159485170677113
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.3	5	3e-05	16	0.6452991452991453	0.4198331788693234	0.5087029758562606
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.4	5	3e-05	16	0.6810344827586207	0.4392956441149212	0.5340845070422535
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.4	5	3e-05	16	0.6753623188405797	0.4318813716404078	0.5268513284341436
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.5	5	3e-05	16	0.6774193548387096	0.4281742354031511	0.524701873935264
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.5	5	3e-05	16	0.6777939042089985	0.432808155699722	0.5282805429864253
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.6	5	3e-05	16	0.6493108728943339	0.39295644114921224	0.4896073903002309
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.6	5	3e-05	16	0.6720516962843296	0.3855421686746988	0.48998822143698467
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.7	5	3e-05	16	0.676829268292683	0.4114921223354958	0.5118155619596542
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.7	5	3e-05	16	0.7056672760511883	0.3577386468952734	0.47478474784747854
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.8	5	3e-05	16	0.6866438356164384	0.3716404077849861	0.4822609741431149
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.8	5	3e-05	16	0.7223300970873786	0.3447636700648749	0.46675031367628605
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	0.9	5	3e-05	16	0.7281553398058253	0.27803521779425394	0.4024144869215292
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	0.9	5	3e-05	16	0.6873508353221957	0.2669138090824838	0.38451268357810414
wnut_17	FacebookAI/xlm-roberta-base	1	1	windows	1.0	5	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/xlm-roberta-base	2	1	windows	1.0	5	3e-05	16	1.0	0.0009267840593141798	0.001851851851851852
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.01	5	3e-05	16	0.6577266922094508	0.4772937905468026	0.5531686358754029
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.01	5	3e-05	16	0.6563307493540051	0.47080630213160335	0.5483000539665408
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.03	5	3e-05	16	0.6518218623481782	0.44763670064874883	0.5307692307692308
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.03	5	3e-05	16	0.6056818181818182	0.4939759036144578	0.5441551812149056
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.05	5	3e-05	16	0.6437994722955145	0.4522706209453197	0.5313010342950462
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.05	5	3e-05	16	0.6498002663115846	0.4522706209453197	0.5333333333333334
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.05	5	3e-05	16	0.6135265700483091	0.47080630213160335	0.5327739905610906
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.05	5	3e-05	16	0.6386449184441656	0.4717330861909175	0.5426439232409382
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.1	5	3e-05	16	0.6103404791929382	0.448563484708063	0.5170940170940171
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.1	5	3e-05	16	0.6299615877080665	0.45597775718257644	0.5290322580645161
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.2	5	3e-05	16	0.6451204055766794	0.4717330861909175	0.5449678800856531
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.2	5	3e-05	16	0.6283783783783784	0.4309545875810936	0.5112699285321606
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.3	5	3e-05	16	0.6089663760896638	0.4531974050046339	0.5196599362380446
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.3	5	3e-05	16	0.6172680412371134	0.4439295644114921	0.5164420485175203
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.4	5	3e-05	16	0.6486486486486487	0.46709916589434664	0.5431034482758621
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.4	5	3e-05	16	0.6237244897959183	0.4531974050046339	0.5249597423510466
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.5	5	3e-05	16	0.6132971506105834	0.41890639481000924	0.4977973568281938
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.5	5	3e-05	16	0.65283540802213	0.43744207599629287	0.5238623751387348
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.6	5	3e-05	16	0.6803149606299213	0.40037071362372567	0.5040840140023336
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.6	5	3e-05	16	0.6518624641833811	0.42168674698795183	0.5120990433314575
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.7	5	3e-05	16	0.6328725038402457	0.3818350324374421	0.47630057803468207
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.7	5	3e-05	16	0.6728813559322034	0.36793327154772937	0.475733972438586
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.8	5	3e-05	16	0.6841216216216216	0.3753475440222428	0.48473967684021535
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.8	5	3e-05	16	0.6582278481012658	0.3373493975903614	0.446078431372549
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	0.9	5	3e-05	16	0.711864406779661	0.27247451343836887	0.3941018766756032
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	0.9	5	3e-05	16	0.7014613778705637	0.3113994439295644	0.4313222079589217
wnut_17	FacebookAI/xlm-roberta-base	1	1	outside	1.0	5	3e-05	16	0.38461538461538464	0.004633920296570899	0.009157509157509156
wnut_17	FacebookAI/xlm-roberta-base	2	1	outside	1.0	5	3e-05	16	0.6	0.016682113067655237	0.03246167718665465
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.01	5	3e-05	16	0.6448019801980198	0.48285449490268767	0.5521992580816111
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.01	5	3e-05	16	0.680327868852459	0.46153846153846156	0.5499723909442297
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.03	5	3e-05	16	0.6639566395663956	0.4541241890639481	0.5393505778756192
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.03	5	3e-05	16	0.6786666666666666	0.4717330861909175	0.5565882996172772
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.05	5	3e-05	16	0.655359565807327	0.44763670064874883	0.5319383259911894
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.05	5	3e-05	16	0.6590909090909091	0.4569045412418906	0.5396825396825395
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.05	5	3e-05	16	0.6389578163771712	0.4772937905468026	0.5464190981432361
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.05	5	3e-05	16	0.611764705882353	0.4819277108433735	0.5391394504924832
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.1	5	3e-05	16	0.6175	0.4578313253012048	0.5258116019159127
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.1	5	3e-05	16	0.6508344030808729	0.46987951807228917	0.5457481162540366
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.2	5	3e-05	16	0.6771879483500718	0.43744207599629287	0.5315315315315315
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.2	5	3e-05	16	0.6457800511508951	0.4680259499536608	0.5427189682966147
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.3	5	3e-05	16	0.6508563899868248	0.4578313253012048	0.5375408052230685
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.3	5	3e-05	16	0.676056338028169	0.4448563484708063	0.5366126327557295
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.4	5	3e-05	16	0.6630872483221476	0.4578313253012048	0.5416666666666666
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.4	5	3e-05	16	0.6160714285714286	0.44763670064874883	0.5185185185185186
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.5	5	3e-05	16	0.6265060240963856	0.43373493975903615	0.5125958378970428
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.5	5	3e-05	16	0.6713681241184767	0.4411492122335496	0.5324384787472035
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.6	5	3e-05	16	0.6497764530551415	0.4040778498609824	0.4982857142857142
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.6	5	3e-05	16	0.661993769470405	0.3938832252085264	0.4938988959907031
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.7	5	3e-05	16	0.6473988439306358	0.3113994439295644	0.4205256570713392
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.7	5	3e-05	16	0.6993464052287581	0.39666357738646896	0.5062093435836783
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.8	5	3e-05	16	0.6678899082568808	0.3373493975903614	0.4482758620689655
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.8	5	3e-05	16	0.7140115163147792	0.3447636700648749	0.46499999999999997
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	0.9	5	3e-05	16	0.7317073170731707	0.27803521779425394	0.4029550033579583
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	0.9	5	3e-05	16	0.6926503340757239	0.2882298424467099	0.40706806282722513
wnut_17	FacebookAI/xlm-roberta-base	1	2	windows	1.0	5	3e-05	16	1.0	0.0009267840593141798	0.001851851851851852
wnut_17	FacebookAI/xlm-roberta-base	2	2	windows	1.0	5	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.01	5	3e-05	16	0.6410564225690276	0.494902687673772	0.5585774058577406
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.01	5	3e-05	16	0.6248382923673997	0.44763670064874883	0.5215982721382288
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.03	5	3e-05	16	0.6439588688946015	0.4643188137164041	0.5395799676898223
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.03	5	3e-05	16	0.639225181598063	0.4893419833178869	0.5543307086614173
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.05	5	3e-05	16	0.6256281407035176	0.46153846153846156	0.5312
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.05	5	3e-05	16	0.6320987654320988	0.47451343836886006	0.5420857596611964
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.05	5	3e-05	16	0.6432291666666666	0.4578313253012048	0.5349214943151055
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.05	5	3e-05	16	0.6628407460545194	0.4281742354031511	0.5202702702702703
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.1	5	3e-05	16	0.6299615877080665	0.45597775718257644	0.5290322580645161
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.1	5	3e-05	16	0.6146095717884131	0.4522706209453197	0.5210891617725575
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.2	5	3e-05	16	0.6295336787564767	0.45041705282669137	0.5251215559157213
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.2	5	3e-05	16	0.6407103825136612	0.43466172381835033	0.5179458862506903
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.3	5	3e-05	16	0.6230492196878752	0.4810009267840593	0.5428870292887029
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.3	5	3e-05	16	0.6619537275064268	0.4772937905468026	0.5546580506192784
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.4	5	3e-05	16	0.651685393258427	0.48378127896200185	0.5553191489361703
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.4	5	3e-05	16	0.6416107382550336	0.44300278035217794	0.524122807017544
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.5	5	3e-05	16	0.6444444444444445	0.43002780352177944	0.5158421345191774
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.5	5	3e-05	16	0.6136662286465178	0.432808155699722	0.5076086956521739
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.6	5	3e-05	16	0.6671850699844479	0.39759036144578314	0.49825783972125437
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.6	5	3e-05	16	0.6814580031695721	0.3985171455050973	0.5029239766081871
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.7	5	3e-05	16	0.6454248366013072	0.366079703429101	0.46717918391484325
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.7	5	3e-05	16	0.6635367762128326	0.39295644114921224	0.49359720605355056
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.8	5	3e-05	16	0.6735340729001584	0.3938832252085264	0.49707602339181284
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.8	5	3e-05	16	0.6560509554140127	0.3818350324374421	0.48271821909783247
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	0.9	5	3e-05	16	0.7198364008179959	0.3262279888785913	0.44897959183673464
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	0.9	5	3e-05	16	0.682092555331992	0.31417979610750696	0.43020304568527923
wnut_17	FacebookAI/xlm-roberta-base	1	2	outside	1.0	5	3e-05	16	0.6516129032258065	0.09360518999073215	0.16369529983792544
wnut_17	FacebookAI/xlm-roberta-base	2	2	outside	1.0	5	3e-05	16	0.6632653061224489	0.060240963855421686	0.11045029736618521
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.01	5	3e-05	16	0.6542893725992317	0.4735866543095459	0.5494623655913979
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.01	5	3e-05	16	0.6172248803827751	0.4782205746061168	0.5389033942558747
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.03	5	3e-05	16	0.6586345381526104	0.45597775718257644	0.5388828039430449
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.03	5	3e-05	16	0.6575342465753424	0.4448563484708063	0.5306799336650082
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.05	5	3e-05	16	0.625974025974026	0.44670991658943465	0.5213628988642509
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.05	5	3e-05	16	0.6532797858099063	0.4522706209453197	0.5345016429353778
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.05	5	3e-05	16	0.6200762388818297	0.4522706209453197	0.5230439442658092
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.05	5	3e-05	16	0.6464924346629987	0.4355885078776645	0.5204872646733112
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.1	5	3e-05	16	0.6221959858323495	0.48841519925857274	0.5472481827622016
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.1	5	3e-05	16	0.6685552407932012	0.43744207599629287	0.5288515406162464
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.2	5	3e-05	16	0.6150234741784038	0.4856348470806302	0.5427239772138788
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.2	5	3e-05	16	0.6653386454183267	0.4643188137164041	0.5469432314410481
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.3	5	3e-05	16	0.6577777777777778	0.4114921223354958	0.5062713797035349
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.3	5	3e-05	16	0.6541143654114365	0.43466172381835033	0.5222717149220489
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.4	5	3e-05	16	0.6108247422680413	0.4392956441149212	0.5110512129380055
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.4	5	3e-05	16	0.640268456375839	0.44207599629286376	0.5230263157894738
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.5	5	3e-05	16	0.6714490674318508	0.43373493975903615	0.5270270270270271
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.5	5	3e-05	16	0.6388101983002833	0.41797961075069506	0.5053221288515406
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.6	5	3e-05	16	0.6380813953488372	0.4068582020389249	0.4968873797396717
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.6	5	3e-05	16	0.6574500768049155	0.39666357738646896	0.49479768786127165
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.7	5	3e-05	16	0.6613672496025437	0.3855421686746988	0.4871194379391101
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.7	5	3e-05	16	0.6935749588138386	0.3901760889712697	0.4994068801897984
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.8	5	3e-05	16	0.6692307692307692	0.32252085264133457	0.4352720450281426
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.8	5	3e-05	16	0.6551724137931034	0.3345690454124189	0.4429447852760736
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	0.9	5	3e-05	16	0.7060185185185185	0.28266913809082483	0.40370615486432826
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	0.9	5	3e-05	16	0.6764705882352942	0.2557924003707136	0.3712172158708809
wnut_17	FacebookAI/xlm-roberta-base	1	3	windows	1.0	5	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/xlm-roberta-base	2	3	windows	1.0	5	3e-05	16	1.0	0.0018535681186283596	0.003700277520814061
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.01	5	3e-05	16	0.6338729763387297	0.4717330861909175	0.540913921360255
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.01	5	3e-05	16	0.6419753086419753	0.4819277108433735	0.5505558496559025
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.03	5	3e-05	16	0.6271820448877805	0.46617238183503246	0.5348219032429559
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.03	5	3e-05	16	0.6199756394640682	0.4717330861909175	0.5357894736842105
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.05	5	3e-05	16	0.6369509043927648	0.4569045412418906	0.5321100917431193
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.05	5	3e-05	16	0.6335149863760218	0.4309545875810936	0.51296194153337
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.05	5	3e-05	16	0.6081242532855436	0.4717330861909175	0.5313152400835073
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.05	5	3e-05	16	0.6164542294322132	0.49304911955514363	0.5478887744593203
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.1	5	3e-05	16	0.6105769230769231	0.47080630213160335	0.5316588173731032
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.1	5	3e-05	16	0.6412213740458015	0.46709916589434664	0.5404825737265415
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.2	5	3e-05	16	0.6259259259259259	0.46987951807228917	0.536791953414505
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.2	5	3e-05	16	0.6171003717472119	0.46153846153846156	0.528101802757158
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.3	5	3e-05	16	0.6113074204946997	0.4810009267840593	0.5383817427385892
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.3	5	3e-05	16	0.6662106703146374	0.45134383688600554	0.5381215469613259
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.4	5	3e-05	16	0.6014492753623188	0.46153846153846156	0.5222863135815417
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.4	5	3e-05	16	0.6427604871447903	0.4402224281742354	0.5225522552255225
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.5	5	3e-05	16	0.6026570048309179	0.46246524559777574	0.5233350812794966
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.5	5	3e-05	16	0.6279683377308707	0.4411492122335496	0.5182362547632008
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.6	5	3e-05	16	0.6391608391608392	0.4235403151065802	0.5094760312151617
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.6	5	3e-05	16	0.6478076379066479	0.42446709916589437	0.5128779395296753
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.7	5	3e-05	16	0.6227709190672154	0.42075996292863765	0.5022123893805309
wnut_17	FacebookAI/xlm-roberta-base	2	3	outside	0.7	5	3e-05	16	0.6666666666666666	0.40963855421686746	0.5074626865671641
wnut_17	FacebookAI/xlm-roberta-base	1	3	outside	0.8	5	3e-05	16	0.6947194719471947	0.3901760889712697	0.4997032640949555
